,user_id,elo,number,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,means,std,min,max
271,1111945,1232,22,77,-40.0,-43.0,-8.0,-27.0,9.0,-18.0,56.0,16.0,-28.0,-18.0,-26.0,-56.0,-27.0,91.0,-36.0,-51.0,-29.0,-51.0,-20.0,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,36.34,9.0,91.0
272,18312058,1232,54,75,-56.0,-31.0,-5.0,-14.0,-5.0,-21.0,-22.0,88.0,-19.0,-13.0,-9.0,88.0,84.0,42.0,-27.0,-16.0,64.0,-22.0,-5.0,-14.0,-13.0,-24.0,-11.0,34.0,1.0,-39.0,-19.0,-21.0,95.0,-17.0,-23.0,-31.0,-8.0,66.0,-17.0,-28.0,-18.0,-3.0,-45.0,-18.0,42.0,-11.0,-14.0,-21.0,-17.0,65.0,70.0,66.0,-29.0,75.0,-12.0,-9.0,-26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,18.46,34.0,95.0
273,15451336,1232,77,57,-25.0,-31.0,-22.0,96.0,-37.0,-34.0,-33.0,-28.0,-25.0,97.0,-32.0,-32.0,-52.0,68.0,-42.0,-34.0,-42.0,-34.0,82.0,-5.0,58.0,-41.0,-45.0,35.0,85.0,-33.0,-22.0,-11.0,87.0,100.0,-24.0,-43.0,-37.0,81.0,-39.0,-14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,15.52,57.0,100.0
274,11814256,1232,179,34,-20.0,59.0,-34.0,18.0,109.0,-23.0,-28.0,-24.0,69.0,-24.0,-37.0,-40.0,-35.0,-26.0,96.0,-41.0,-32.0,-39.0,-19.0,-37.0,-45.0,39.0,-25.0,20.0,51.0,-30.0,-10.0,73.0,50.0,73.0,-19.0,30.0,-19.0,72.0,-7.0,67.0,-42.0,-36.0,34.0,67.0,-7.0,-5.0,-57.0,55.0,63.0,-41.0,-44.0,-31.0,-26.0,-5.0,50.0,27.0,77.0,-26.0,22.0,17.0,-32.0,-32.0,-29.0,53.0,78.0,-26.0,-37.0,-30.0,-16.0,-8.0,-24.0,50.0,-16.0,31.0,-27.0,77.0,-32.0,-34.0,-9.0,38.0,37.0,43.0,-11.0,49.0,47.0,-17.0,-8.0,-5.0,39.0,36.0,-6.0,39.0,-15.0,-17.0,11.0,-27.0,-29.0,34.0,-27.0,-25.0,-19.0,-18.0,17.0,52,20.75,20.0,109.0
275,10272087,1232,8,0,77.0,58.0,122.0,-25.0,-32.0,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,32.87,58.0,122.0
276,5031562,1232,16,-32,-37.0,-40.0,90.0,-37.0,-43.0,-31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0.0,90.0,90.0
277,10542212,1232,6,-35,-31.0,-20.0,-20.0,-24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
278,6793501,1231,9,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,0.0,107.0,107.0
279,18051720,1231,38,28,73.0,-19.0,-36.0,63.0,35.0,-10.0,-13.0,70.0,-9.0,-15.0,5.0,-24.0,21.0,-11.0,-25.0,-29.0,41.0,52.0,-17.0,-42.0,-11.0,-20.0,-5.0,43.0,55.0,-30.0,-15.0,-31.0,-36.0,54.0,51.0,58.0,-25.0,-32.0,-12.0,-14.0,-37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,15.51,21.0,73.0
280,13125298,1231,161,6,88.0,85.0,80.0,-39.0,-40.0,-21.0,-27.0,84.0,-44.0,-32.0,-18.0,71.0,-42.0,-30.0,125.0,-25.0,-17.0,-26.0,84.0,-38.0,-22.0,-18.0,63.0,82.0,-13.0,9.0,71.0,-27.0,-32.0,65.0,-17.0,-3.0,-25.0,47.0,-30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,26.44,9.0,125.0
281,14152396,1231,6,-19,-18.0,-25.0,-6.0,-6.0,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
282,18055772,1231,120,-26,-24.0,-17.0,-52.0,47.0,71.0,-27.0,-27.0,-24.0,73.0,-20.0,-23.0,-38.0,-41.0,53.0,37.0,-4.0,-31.0,97.0,-24.0,-23.0,-16.0,70.0,-24.0,-35.0,-26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,19.97,37.0,97.0
283,11609346,1231,66,-66,-32.0,-31.0,-21.0,6.0,88.0,20.0,-75.0,-32.0,-38.0,-21.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,46.4,6.0,97.0
284,12593934,1230,20,276,-205.0,-148.0,-195.0,-92.0,265.0,-184.0,244.0,207.0,143.0,0.0,-95.0,-205.0,73.0,282.0,-224.0,140.0,183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,72.42,73.0,282.0
285,18336704,1230,27,123,240.0,135.0,-9.0,-34.0,-49.0,279.0,-82.0,168.0,-84.0,-105.0,-70.0,-9.0,-24.0,-12.0,73.0,-11.0,85.0,72.0,70.0,-9.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,77.0,70.0,279.0
286,11798170,1230,227,110,-27.0,-24.0,-38.0,46.0,-40.0,-37.0,86.0,102.0,-43.0,-24.0,97.0,-33.0,-35.0,-29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,25.14,46.0,110.0
287,7706878,1230,11,110,-42.0,-40.0,95.0,-24.0,-26.0,93.0,91.0,-37.0,-41.0,-19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,8.66,91.0,110.0
288,9186817,1230,17,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,0.0,103.0,103.0
289,15945425,1230,79,68,71.0,-28.0,113.0,23.0,-24.0,92.0,45.0,-81.0,-30.0,-29.0,-24.0,-15.0,-31.0,-20.0,63.0,120.0,-19.0,-6.0,-47.0,44.0,-35.0,-49.0,-37.0,-43.0,-37.0,-35.0,61.0,-2.0,78.0,88.0,-24.0,33.0,-40.0,-36.0,-32.0,-31.0,48.0,-32.0,76.0,71.0,-25.0,20.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,25.91,23.0,120.0
290,15804312,1230,24,58,-27.0,-39.0,-51.0,-29.0,62.0,-36.0,-20.0,-40.0,49.0,-33.0,-41.0,57.0,-31.0,39.0,-35.0,-5.0,-15.0,23.0,27.0,-23.0,20.0,13.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,18.54,13.0,62.0
291,9165512,1230,95,53,-37.0,69.0,-33.0,-32.0,40.0,-36.0,-36.0,-40.0,-5.0,28.0,-24.0,42.0,-23.0,34.0,-57.0,-16.0,-40.0,59.0,-34.0,-12.0,40.0,36.0,46.0,-34.0,-35.0,34.0,-33.0,28.0,-28.0,-19.0,49.0,40.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,11.33,28.0,69.0
292,15227335,1230,64,36,-33.0,-12.0,-15.0,-40.0,-29.0,17.0,-31.0,-25.0,46.0,-22.0,-29.0,-18.0,-26.0,-9.0,-24.0,61.0,-22.0,17.0,-21.0,-25.0,48.0,70.0,-3.0,-3.0,39.0,33.0,-10.0,61.0,57.0,29.0,-35.0,41.0,-24.0,13.0,-36.0,-32.0,16.0,-16.0,4.0,11.0,12.0,0.0,4.0,47.0,19.0,9.0,-12.0,40.0,56.0,61.0,-28.0,-5.0,43.0,-21.0,46.0,-16.0,-14.0,-11.0,29.0,-32.0,-31.0,-16.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,18.07,9.0,70.0
293,16073447,1230,56,27,-11.0,87.0,-25.0,-56.0,-40.0,-20.0,23.0,17.0,75.0,-58.0,39.0,63.0,-32.0,-38.0,-20.0,-29.0,-18.0,-38.0,77.0,-5.0,-4.0,57.0,-12.0,-36.0,62.0,-15.0,-23.0,-27.0,64.0,-16.0,-34.0,-19.0,24.0,66.0,-57.0,-47.0,67.0,48.0,-31.0,-22.0,-37.0,53.0,34.0,-49.0,42.0,-31.0,-47.0,38.0,-34.0,-30.0,64.0,-26.0,-28.0,32.0,-18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,18.1,24.0,87.0
294,18440940,1230,35,-38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
295,13461936,1230,9,-39,30.0,-34.0,-6.0,-16.0,-32.0,-12.0,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0.0,30.0,30.0
296,15087173,1230,6,-44,-36.0,-32.0,-12.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
297,18364655,1229,47,149,-10.0,-24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,0.0,149.0,149.0
298,18031741,1229,45,120,-55.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,21.21,90.0,120.0
299,18322538,1229,55,102,-132.0,-54.0,-65.0,-28.0,-26.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,16.97,102.0,126.0
300,10863578,1229,6,19,-56.0,-21.0,-18.0,-15.0,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.0,19.0,19.0
301,12140541,1229,31,-10,-20.0,94.0,-19.0,-49.0,-17.0,134.0,93.0,-41.0,-25.0,-39.0,74.0,-57.0,-7.0,43.0,-32.0,80.0,-7.0,-7.0,-52.0,96.0,-35.0,-10.0,-34.0,81.0,73.0,-25.0,-37.0,88.0,-27.0,-26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,18.46,73.0,134.0
302,18431381,1229,9,-14,-10.0,-34.0,43.0,-22.0,-40.0,-14.0,24.0,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,13.44,24.0,43.0
303,15913333,1229,23,-23,-43.0,-13.0,21.0,5.0,64.0,-28.0,-38.0,-39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,30.51,5.0,64.0
304,18479183,1229,29,-30,-9.0,-27.0,40.0,-8.0,-40.0,-40.0,35.0,-31.0,-12.0,34.0,75.0,42.0,-38.0,-10.0,-36.0,-30.0,-26.0,-11.0,34.0,-26.0,-31.0,-33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,15.87,34.0,75.0
305,12061581,1229,11,-37,-37.0,-40.0,112.0,76.0,-35.0,-28.0,-33.0,-36.0,-28.0,-37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,25.46,76.0,112.0
306,8263492,1229,9,-55,-10.0,-32.0,-36.0,-37.0,-13.0,-8.0,0.0,-58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
307,8196478,1229,18,-63,-61.0,-61.0,-24.0,-33.0,-31.0,115.0,-32.0,-25.0,67.0,-30.0,-40.0,-34.0,37.0,-21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,39.34,37.0,115.0
308,7994731,1228,14,105,87.0,-67.0,-48.0,30.0,60.0,-35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,32.73,30.0,105.0
309,14255931,1228,6,80,-68.0,-30.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0.0,80.0,80.0
310,12174341,1228,36,59,-39.0,-50.0,56.0,-24.0,-33.0,-21.0,-36.0,58.0,49.0,-20.0,46.0,39.0,-27.0,23.0,-32.0,44.0,-26.0,-32.0,-46.0,-41.0,-4.0,58.0,-3.0,-4.0,50.0,-30.0,55.0,-31.0,50.0,-17.0,-26.0,30.0,-31.0,-28.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,11.14,23.0,59.0
311,10699328,1228,23,28,36.0,-39.0,-33.0,-34.0,-23.0,26.0,-13.0,-23.0,-8.0,17.0,-37.0,-36.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,7.8,17.0,36.0
312,18304881,1228,9,21,-10.0,14.0,-11.0,-5.0,-14.0,-13.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,4.95,14.0,21.0
313,2029661,1228,48,-6,-24.0,76.0,-21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,0.0,76.0,76.0
314,18308448,1228,13,-27,-34.0,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
315,1047675,1228,31,-34,106.0,-43.0,-39.0,-26.0,87.0,-34.0,-4.0,-50.0,-35.0,47.0,-27.0,12.0,89.0,-28.0,11.0,-18.0,-33.0,133.0,-20.0,-33.0,-34.0,76.0,105.0,-32.0,-22.0,-38.0,-37.0,112.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,34.56,12.0,133.0
316,11692104,1228,30,-73,35.0,-19.0,-32.0,64.0,-3.0,-64.0,-43.0,75.0,-23.0,-65.0,-28.0,2.0,43.0,10.0,-4.0,-6.0,43.0,-55.0,79.0,-37.0,-26.0,30.0,36.0,-43.0,55.0,-9.0,18.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,21.85,10.0,79.0
317,3402617,1227,27,258,88.0,-45.0,-43.0,-56.0,-34.0,-30.0,130.0,32.0,102.0,-14.0,-31.0,-52.0,121.0,-9.0,38.0,108.0,46.0,-31.0,-28.0,-17.0,-10.0,-29.0,42.0,-21.0,-47.0,-42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,67.56,38.0,258.0
318,18400132,1227,8,104,-38.0,59.0,-36.0,61.0,-35.0,-35.0,-57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,25.42,59.0,104.0
319,18409218,1227,22,79,-3.0,-6.0,15.0,-32.0,69.0,-17.0,-1.0,67.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,28.82,15.0,79.0
320,11701420,1227,35,70,-37.0,-19.0,-36.0,-22.0,-27.0,-33.0,91.0,-27.0,-38.0,-34.0,-33.0,-30.0,70.0,89.0,-35.0,-19.0,-43.0,68.0,-30.0,96.0,-59.0,95.0,-27.0,-20.0,-39.0,24.0,-36.0,-37.0,-75.0,-37.0,-40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,23.88,24.0,96.0
321,9262801,1227,8,67,-19.0,5.0,-34.0,-9.0,-4.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,31.09,5.0,67.0
322,18217524,1227,84,41,-46.0,-27.0,-11.0,-19.0,54.0,-41.0,39.0,-24.0,60.0,-14.0,-23.0,68.0,-42.0,-35.0,-65.0,-26.0,-29.0,61.0,37.0,-12.0,59.0,43.0,42.0,-13.0,43.0,54.0,-26.0,39.0,-16.0,-26.0,39.0,-29.0,-33.0,-34.0,-33.0,-22.0,-22.0,46.0,-30.0,52.0,-45.0,-7.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,9.73,37.0,68.0
323,9911616,1227,11,29,-20.0,39.0,57.0,50.0,-27.0,-14.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,21.11,3.0,57.0
324,18349558,1227,5,19,13.0,-5.0,-7.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4.24,13.0,19.0
325,18243339,1227,24,-8,-5.0,46.0,-28.0,-17.0,30.0,-31.0,-8.0,-22.0,-12.0,13.0,31.0,25.0,25.0,-26.0,-20.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,10.76,13.0,46.0
326,11995014,1227,33,-32,-46.0,-35.0,-34.0,132.0,15.0,-24.0,113.0,-23.0,-21.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,52.11,15.0,132.0
327,8704886,1227,6,-34,-49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
328,9421304,1226,11,138,98.0,-25.0,-32.0,132.0,82.0,-28.0,114.0,-59.0,-42.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,23.31,82.0,138.0
329,2940016,1226,5,84,-13.0,-31.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,15.56,84.0,106.0
330,14989481,1226,10,70,86.0,-22.0,66.0,-40.0,-37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10.58,66.0,86.0
331,13920775,1226,7,30,-10.0,-10.0,-26.0,12.0,-8.0,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,12.73,12.0,30.0
332,14919152,1226,18,30,-31.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,2.12,30.0,33.0
333,15999142,1226,8,18,-37.0,-32.0,-35.0,-22.0,-24.0,-41.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0.0,18.0,18.0
334,18006083,1226,47,9,-21.0,-7.0,13.0,-13.0,7.0,11.0,13.0,8.0,47.0,-37.0,95.0,-22.0,-84.0,-13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,31.02,7.0,95.0
335,18492222,1226,38,-35,-39.0,-29.0,-39.0,-19.0,-49.0,-21.0,-14.0,-31.0,51.0,49.0,78.0,-43.0,-39.0,-73.0,66.0,-59.0,-61.0,-48.0,-21.0,-32.0,-29.0,-35.0,-32.0,-18.0,46.0,38.0,36.0,-34.0,-33.0,-16.0,17.0,25.0,22.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,19.37,17.0,78.0
336,11521502,1225,14,116,94.0,-64.0,-60.0,97.0,-37.0,-27.0,-28.0,-41.0,114.0,-64.0,-108.0,-61.0,-33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,11.35,94.0,116.0
337,18232261,1225,16,82,-31.0,-19.0,-17.0,-37.0,-30.0,70.0,33.0,42.0,-40.0,-37.0,-27.0,21.0,-40.0,-6.0,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,25.58,21.0,82.0
338,2172870,1225,10,69,-12.0,-6.0,-27.0,98.0,-33.0,-37.0,-41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,20.51,69.0,98.0
339,18317392,1225,23,42,-27.0,-26.0,-26.0,82.0,-34.0,-6.0,-5.0,139.0,-3.0,-22.0,-33.0,-17.0,-9.0,-34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,48.75,42.0,139.0
